datetime;Accelerometer1RMS;Accelerometer2RMS;Current;Pressure;Temperature;Thermocouple;Voltage;Volume Flow RateRMS;anomaly;changepoint
2020-03-09 11:52:45;0.0268504;0.0404748;1.06365;0.054711;71.05;25.2834;210.599;32;0;0
2020-03-09 11:52:46;0.0266717;0.039347;0.973596;0.054711;71.0528;25.2924;219.552;32;0;0
2020-03-09 11:52:47;0.02739;0.0405314;1.31784;0.382638;70.6477;25.279;232.241;32;0;0
2020-03-09 11:52:48;0.0264163;0.0386784;1.0364;0.054711;70.9252;25.2837;232.181;32;0;0
2020-03-09 11:52:50;0.0270652;0.0397937;0.757634;0.054711;70.7146;25.2856;248.718;32;0;0
2020-03-09 11:52:51;0.0265925;0.0406743;0.608225;0.382638;70.5962;25.2844;219.043;32;0;0
2020-03-09 11:52:52;0.026234;0.03893;1.03192;0.382638;70.69;25.2816;224.638;32;0;0
2020-03-09 11:52:53;0.026952;0.0401558;1.0747;0.054711;70.7195;25.2896;231.772;32;0;0
2020-03-09 11:52:54;0.0267988;0.0407426;0.682895;0.382638;70.688;25.2784;243.573;31.9923;0;0
2020-03-09 11:52:55;0.0261042;0.0394291;1.00869;-0.273216;70.623;25.2781;227.268;31.0079;0;0
2020-03-09 11:52:56;0.0269274;0.0409189;1.04415;0.054711;70.5714;25.2774;243.091;32;0;0
2020-03-09 11:52:57;0.0263104;0.0403131;1.08263;0.382638;70.7624;25.2779;233.419;32;0;0
2020-03-09 11:52:58;0.0265078;0.0390038;1.00781;0.382638;70.7169;25.2885;237.489;32;0;0
2020-03-09 11:52:59;0.0275221;0.0400321;0.629243;0.054711;70.7511;25.2803;207.992;32;0;0
2020-03-09 11:53:00;0.0273163;0.0408121;0.795117;0.054711;70.5998;25.2899;234.127;32;0;0
2020-03-09 11:53:01;0.0261972;0.0386257;1.02309;0.054711;70.6119;25.2835;232.124;32;0;0
2020-03-09 11:53:02;0.0271013;0.0406799;1.09591;-0.273216;70.6924;25.2811;239.715;32;0;0
2020-03-09 11:53:03;0.0268149;0.0398842;0.551323;0.054711;70.6278;25.2889;220.317;32;0;0
2020-03-09 11:53:04;0.0266593;0.0391469;0.413395;0.054711;70.7436;25.2889;209.794;32;0;0
2020-03-09 11:53:05;0.0274757;0.0399878;1.0305;0.054711;70.6715;25.2828;231.649;32;0;0
2020-03-09 11:53:06;0.0270391;0.0410531;0.624215;0.054711;70.6934;25.2837;228.481;32;0;0
2020-03-09 11:53:07;0.0267893;0.0392887;1.07553;0.382638;70.7697;25.2641;233.748;32;0;0
2020-03-09 11:53:08;0.0269425;0.0391197;0.71063;-0.273216;70.7374;25.2756;231.839;32;0;0
2020-03-09 11:53:09;0.0272425;0.0415422;1.20628;-0.601143;70.7364;25.2705;248.512;31.9923;0;0
2020-03-09 11:53:10;0.0259745;0.0396707;1.11266;-0.273216;70.7937;25.2779;230.181;31.0161;0;0
2020-03-09 11:53:11;0.0271995;0.0403831;0.760608;0.710565;70.7481;25.2834;244.947;32.9923;0;0
2020-03-09 11:53:12;0.0265256;0.0408209;0.634501;0.382638;70.7232;25.2794;227.425;32;0;0
2020-03-09 11:53:13;0.0271504;0.0407898;0.651983;0.382638;70.7866;25.2766;238.938;31.0079;0;0
2020-03-09 11:53:15;0.0271064;0.0410177;0.605814;0.382638;70.7334;25.2756;235.125;32.0079;0;0
2020-03-09 11:53:16;0.026501;0.0392375;0.565109;0.054711;70.6269;25.2723;216.482;32.9923;0;0
2020-03-09 11:53:17;0.0273868;0.0410087;0.933877;-0.273216;70.6988;25.2836;253.764;32;0;0
2020-03-09 11:53:18;0.0264098;0.0403123;0.943444;0.054711;70.7498;25.2676;246.861;32;0;0
2020-03-09 11:53:19;0.0273776;0.0398819;0.534031;-0.273216;70.7305;25.2741;221.399;32;0;0
2020-03-09 11:53:20;0.0270258;0.0406783;1.04302;-0.273216;71.0005;25.2702;227.272;32;0;0
2020-03-09 11:53:21;0.0268113;0.0400398;0.874944;0.382638;70.8178;25.2679;236.15;32;0;0
2020-03-09 11:53:22;0.0267488;0.0396816;0.79655;0.382638;70.6801;25.2792;224.484;32;0;0
2020-03-09 11:53:23;0.027136;0.041817;1.4263;0.054711;70.8334;25.2809;244.172;32;0;0
2020-03-09 11:53:24;0.0265748;0.0395525;0.593344;0.382638;70.7533;25.2763;219.236;32;0;0
2020-03-09 11:53:25;0.0275828;0.0403654;0.596557;0.054711;70.8525;25.263;227.286;32;0;0
2020-03-09 11:53:26;0.0271668;0.0409752;0.762896;0.054711;70.6174;25.2631;222.971;32;0;0
2020-03-09 11:53:27;0.0265304;0.040504;1.23069;0.054711;70.676;25.2673;228.463;32;0;0
2020-03-09 11:53:28;0.0269532;0.0399427;0.985585;0.382638;70.5882;25.2643;253.553;31.9923;0;0
2020-03-09 11:53:29;0.0271374;0.0415143;1.38602;0.054711;70.6741;25.2669;251.176;31.0161;0;0
2020-03-09 11:53:30;0.0270588;0.0401054;0.871579;0.054711;70.7686;25.2675;220.772;32.9923;0;0
2020-03-09 11:53:31;0.027098;0.040418;0.837451;0.382638;70.8621;25.2598;232.732;31.9923;0;0
2020-03-09 11:53:32;0.0272461;0.0418494;0.854781;0.054711;70.8203;25.2534;229.937;31.0161;0;0
2020-03-09 11:53:33;0.0269023;0.0402222;0.99879;0.054711;70.7898;25.2658;238.481;32.9923;0;0
2020-03-09 11:53:34;0.0276944;0.0413113;0.814631;0.054711;70.7395;25.2698;230.582;32;0;0
2020-03-09 11:53:35;0.0267908;0.0414615;1.27029;-0.273216;70.735;25.2595;239.881;32;0;0
2020-03-09 11:53:36;0.0270065;0.0405561;0.746795;0.382638;70.6997;25.2709;224.68;32;0;0
2020-03-09 11:53:37;0.027431;0.0414858;0.858868;0.382638;70.6884;25.2653;230.657;32;0;0
2020-03-09 11:53:38;0.0272804;0.0400419;1.27837;0.054711;70.6561;25.265;224.852;32.0079;0;0
2020-03-09 11:53:39;0.0272802;0.0413029;1.32531;0.054711;70.639;25.2671;235.219;32.9923;0;0
2020-03-09 11:53:41;0.0264909;0.0407043;1.02966;0.054711;70.613;25.2585;228.3;32;0;0
2020-03-09 11:53:42;0.0275899;0.0413533;1.42498;0.382638;70.7575;25.2754;231.358;32;0;0
2020-03-09 11:53:43;0.0274702;0.0419171;1.48766;0.382638;70.6123;25.2754;246.056;32;0;0
2020-03-09 11:53:44;0.0272042;0.0405455;1.25001;-0.273216;70.6877;25.2575;227.467;32;0;0
2020-03-09 11:53:45;0.0273599;0.0410415;0.852096;-0.273216;70.6914;25.2575;236.135;32;0;0
2020-03-09 11:53:46;0.0270883;0.0417826;1.46916;0.054711;70.7076;25.2578;253.284;32;0;0
2020-03-09 11:53:47;0.0263946;0.0403167;1.19783;0.054711;70.661;25.262;230.349;32;0;0
2020-03-09 11:53:48;0.0272139;0.0418145;1.22823;0.054711;70.6176;25.262;226.658;32;0;0
2020-03-09 11:53:49;0.0269231;0.0405832;1.41451;0.054711;70.6911;25.2618;244.64;32;0;0
2020-03-09 11:53:50;0.027459;0.0409491;1.16357;-0.273216;70.5321;25.2466;231.221;32;0;0
2020-03-09 11:53:51;0.0277989;0.0421835;1.44663;0.382638;70.5487;25.2549;253.249;32;0;0
2020-03-09 11:53:52;0.0267163;0.040503;1.51517;0.382638;70.7146;25.2591;246.561;32;0;0
2020-03-09 11:53:53;0.0276862;0.0408296;1.16675;-0.273216;70.6239;25.2588;226.762;32;0;0
2020-03-09 11:53:54;0.0271641;0.0419088;1.25996;0.382638;70.7502;25.2588;229.732;32;0;0
2020-03-09 11:53:55;0.0269471;0.0411037;1.29117;0.054711;70.6714;25.2524;228.433;32;0;0
2020-03-09 11:53:56;0.0268981;0.0406509;1.17056;0.382638;70.6894;25.252;218.753;32;0;0
2020-03-09 11:53:57;0.0276002;0.0421637;0.904137;0.054711;70.6814;25.252;236.239;32;0;0
2020-03-09 11:53:58;0.0268175;0.0404236;1.27439;0.382638;70.6117;25.2518;227.134;32;0;0
2020-03-09 11:53:59;0.0279447;0.0419676;1.24151;0.054711;70.8693;25.2409;221.686;32;0;0
2020-03-09 11:54:00;0.0268949;0.0416633;1.26327;0.382638;70.6756;25.251;229.462;32;0;0
2020-03-09 11:54:01;0.0271076;0.0403559;1.19374;0.054711;70.5953;25.2583;206.614;32;0;0
2020-03-09 11:54:02;0.0274711;0.0414089;1.25155;0.054711;70.6731;25.2562;226.897;32;0;0
2020-03-09 11:54:03;0.0271842;0.0408996;1.25637;0.054711;70.8186;25.2558;231.277;32;0;0
2020-03-09 11:54:04;0.0273213;0.0414952;1.45852;0.054711;70.719;25.2573;251.693;32;0;0
2020-03-09 11:54:06;0.0269426;0.0402487;1.21713;0.054711;70.6047;25.2508;240.025;32;0;0
2020-03-09 11:54:07;0.0276824;0.0415086;1.35834;0.054711;70.6339;25.2389;234.019;32;0;0
2020-03-09 11:54:08;0.0269936;0.0406748;1.35215;0.054711;70.7295;25.2383;238.19;32;0;0
2020-03-09 11:54:09;0.0274528;0.0406869;1.11302;0.054711;70.7773;25.2473;213.693;32;0;0
2020-03-09 11:54:10;0.0274249;0.0411837;1.30913;0.382638;71.1112;25.2529;239.324;32;0;0
2020-03-09 11:54:11;0.0268372;0.0400733;1.24695;0.054711;70.7404;25.2401;224.622;32;0;0
2020-03-09 11:54:12;0.0270583;0.0401598;1.4244;0.054711;70.8461;25.24;244.729;32;0;0
2020-03-09 11:54:13;0.0275386;0.0418123;1.17473;-0.601143;70.5348;25.2388;234.743;32;0;0
2020-03-09 11:54:14;0.0268274;0.0402131;1.17709;0.382638;70.8268;25.249;224.904;32;0;0
2020-03-09 11:54:15;0.0274453;0.0407878;1.15738;0.054711;70.745;25.2403;232.916;32;0;0
2020-03-09 11:54:16;0.0270555;0.0402557;1.25769;0.382638;70.9482;25.233;234.298;32;0;0
2020-03-09 11:54:17;0.0272959;0.0399035;1.19126;0.382638;70.6153;25.2414;224.842;32;0;0
2020-03-09 11:54:18;0.0275337;0.0412908;0.724904;0.382638;70.7812;25.2547;226.839;32;0;0
2020-03-09 11:54:19;0.0267709;0.039221;1.36533;0.382638;70.8478;25.2453;236.31;32;0;0
2020-03-09 11:54:20;0.0275737;0.040403;1.14457;0.054711;70.8971;25.2464;238.177;32;0;0
2020-03-09 11:54:21;0.0267225;0.0404695;0.770788;0.054711;70.8526;25.2408;230.19;32;0;0
2020-03-09 11:54:22;0.0268803;0.0398141;0.764901;0.054711;70.9782;25.2344;230.52;31.9923;0;0
2020-03-09 11:54:23;0.0270743;0.039862;0.788342;0.054711;70.9543;25.2289;229.839;31.0079;0;0
2020-03-09 11:54:24;0.0275245;0.0409562;0.423152;0.054711;70.9825;25.2312;216.838;32;0;0
2020-03-09 11:54:25;0.027021;0.0393548;0.909645;0.054711;70.9312;25.2223;247.374;32;0;0
2020-03-09 11:54:26;0.0278419;0.0415041;0.907052;-0.273216;70.9322;25.2165;244.919;32;0;0
2020-03-09 11:54:27;0.0270209;0.0405442;0.783761;-0.273216;70.9792;25.2165;228.615;32;0;0
2020-03-09 11:54:28;0.0272442;0.0400438;0.657082;-0.273216;70.9737;25.2282;229.811;32;0;0
2020-03-09 11:54:29;0.0268883;0.0407081;0.752278;-0.273216;71.0339;25.2282;224.737;32;0;0
2020-03-09 11:54:30;0.0273714;0.0407388;0.498353;0.054711;70.9933;25.2306;208.229;32;0;0
2020-03-09 11:54:32;0.02731;0.0415063;1.05303;0.054711;71.1061;25.2251;237.608;32;0;0
2020-03-09 11:54:33;0.0266921;0.0400097;0.866956;0.382638;71.0369;25.2257;205.01;32;0;0
2020-03-09 11:54:34;0.027365;0.0415;0.473544;0.054711;70.9593;25.2146;206.702;32;0;0
2020-03-09 11:54:35;0.0269464;0.0415021;0.880485;0.054711;70.9305;25.2227;229.084;32.0079;0;0
2020-03-09 11:54:36;0.0271829;0.040024;0.91393;0.054711;70.9753;25.2356;235.856;32.9848;0;0
2020-03-09 11:54:37;0.0269689;0.0412386;0.983754;0.054711;71.0343;25.2365;238.974;31.0079;0;0
2020-03-09 11:54:38;0.0272287;0.0402111;1.01496;0.382638;71.0613;25.2255;249.489;32;0;0
2020-03-09 11:54:39;0.0270406;0.0405085;0.57308;-0.273216;70.9868;25.2211;228.714;32;0;0
2020-03-09 11:54:40;0.0274495;0.0413151;0.980019;0.054711;71.077;25.235;231.785;32;0;0
2020-03-09 11:54:41;0.0264054;0.0397481;0.905946;0.054711;71.0008;25.2281;232.914;32;0;0
2020-03-09 11:54:42;0.0273443;0.0402483;0.920671;0.054711;70.9573;25.2312;236.312;32;0;0
2020-03-09 11:54:43;0.0266138;0.0406018;0.59129;0.054711;70.8781;25.2334;226.023;32;0;0
2020-03-09 11:54:44;0.0269718;0.0393641;0.724425;0.054711;71.0872;25.2308;244.359;31.9923;0;0
2020-03-09 11:54:45;0.0272118;0.0416262;0.4623;0.054711;71.0896;25.2386;210.193;31.0079;0;0
2020-03-09 11:54:46;0.0261261;0.0387235;0.484926;0.054711;71.0746;25.232;213.531;32;0;0
2020-03-09 11:54:47;0.027184;0.0403976;1.09047;0.054711;70.8725;25.2221;232.734;32;0;0
2020-03-09 11:54:48;0.0264262;0.040081;0.778103;0.382638;70.9113;25.221;231.699;32;0;0
2020-03-09 11:54:49;0.027276;0.0396763;0.601469;0.054711;71.1387;25.2255;228.958;32;0;0
2020-03-09 11:54:50;0.0266349;0.0402766;0.81367;0.054711;70.9408;25.2166;233.744;32;0;0
2020-03-09 11:54:51;0.0269413;0.0401764;0.674197;0.054711;71.1017;25.2209;218.753;32;0;0
2020-03-09 11:54:52;0.026761;0.0388664;1.15566;-0.273216;71.04;25.2163;230.917;32;0;0
2020-03-09 11:54:53;0.0271801;0.0383629;0.627601;-0.273216;71.0458;25.2132;235.854;32;0;0
2020-03-09 11:54:54;0.0276535;0.0402834;0.698768;-0.273216;71.0108;25.2153;245.315;32;0;0
2020-03-09 11:54:56;0.0262213;0.0391433;0.72177;0.054711;70.8862;25.2104;223.654;31.9923;0;0
2020-03-09 11:54:57;0.0270516;0.038888;0.779126;-0.273216;70.9799;25.2154;234.304;31.0079;0;0
2020-03-09 11:54:58;0.0268581;0.0405861;0.677712;0.054711;71.0008;25.2166;232.768;32;0;0
2020-03-09 11:54:59;0.0265464;0.0384203;0.774034;0.054711;71.0255;25.2129;242.718;32.0079;0;0
2020-03-09 11:55:00;0.0272346;0.0398438;0.680579;0.054711;70.9109;25.2185;227.437;32.9921;0;0
2020-03-09 11:55:01;0.0262996;0.0391474;0.650154;1.03849;71.0212;25.2226;235.88;31.9921;0;0
2020-03-09 11:55:02;0.0270352;0.0390086;0.618179;1.03849;70.9682;25.2226;232.692;31.0082;0;0
2020-03-09 11:55:03;0.0267746;0.0402246;1.13427;-0.273216;71.1393;25.222;224.065;32;0;0
2020-03-09 11:55:04;0.0267175;0.0387578;1.18171;0.054711;71.136;25.2154;218.82;32;0;0
2020-03-09 11:55:05;0.0274523;0.0403405;0.784754;0.382638;71.1515;25.2086;244.613;32;0;0
2020-03-09 11:55:06;0.0263601;0.0391537;1.05819;-0.601143;71.1981;25.2116;227.638;32;0;0
2020-03-09 11:55:07;0.0268227;0.0397685;0.852547;0.054711;71.2729;25.2158;253.555;32;0;0
2020-03-09 11:55:08;0.0264228;0.0402701;0.754921;0.054711;71.0761;25.2148;231.01;32;0;0
2020-03-09 11:55:09;0.0268454;0.0390345;0.773739;0.054711;71.1746;25.2121;231.87;32;0;0
2020-03-09 11:55:10;0.0268833;0.0411153;1.32085;-0.273216;71.0718;25.2139;231.357;32;0;0
2020-03-09 11:55:11;0.0266512;0.0395201;0.772429;0.054711;71.0868;25.2091;228.309;32;0;0
2020-03-09 11:55:12;0.0266275;0.0403544;1.27036;0.054711;71.108;25.2074;220.784;32;0;0
2020-03-09 11:55:13;0.0267539;0.0404526;1.26153;-0.273216;71.1279;25.2086;235.551;32;0;0
2020-03-09 11:55:14;0.0264922;0.0396714;1.29845;0.054711;71.0569;25.2087;230.605;32;0;0
2020-03-09 11:55:15;0.0271553;0.0404708;1.29803;-0.273216;71.158;25.2025;231.905;32;0;0
2020-03-09 11:55:16;0.0264283;0.039047;1.22556;0.054711;70.9937;25.2156;230.291;31.9921;0;0
2020-03-09 11:55:17;0.0272134;0.0396161;1.28358;0.054711;70.9901;25.2139;236.111;31.0082;0;0
2020-03-09 11:55:18;0.026443;0.0399043;1.28514;-0.273216;70.9898;25.2087;236.906;32;0;0
2020-03-09 11:55:19;0.0269021;0.0405273;1.13599;0.054711;70.9514;25.2139;235.029;32;0;0
2020-03-09 11:55:20;0.026615;0.038961;0.979835;0.054711;71.1357;25.2175;224.231;32;0;0
2020-03-09 11:55:22;0.0278735;0.0412443;1.32636;0.054711;71.221;25.2294;232.827;32;0;0
2020-03-09 11:55:23;0.0265053;0.0392683;1.12405;0.054711;70.887;25.2143;250.723;32.0082;0;0
2020-03-09 11:55:24;0.0269342;0.0397956;1.03829;0.382638;71.2039;25.2161;228.917;32.9844;0;0
2020-03-09 11:55:25;0.0268654;0.039985;1.21298;0.382638;71.1684;25.2146;220.991;31.0082;0;0
2020-03-09 11:55:26;0.0271457;0.0395381;1.36326;-0.273216;70.8503;25.2073;222.534;32;0;0
2020-03-09 11:55:27;0.0269997;0.0400314;1.00059;0.054711;70.7958;25.225;228.209;32;0;0
2020-03-09 11:55:28;0.0270191;0.0396516;1.35897;0.054711;71.0146;25.2194;235.893;32;0;0
2020-03-09 11:55:29;0.0270728;0.0388885;1.38767;-0.273216;70.8128;25.2229;239.723;32;0;0
2020-03-09 11:55:30;0.0270229;0.0405988;1.05214;0.710565;70.9343;25.2136;232.801;32;0;0
2020-03-09 11:55:31;0.0266229;0.0385327;1.19499;0.710565;70.7898;25.2136;235.835;32;0;0
2020-03-09 11:55:32;0.0275335;0.0402319;1.10895;-0.601143;70.7748;25.2119;238.459;32;0;0
2020-03-09 11:55:33;0.0264963;0.0394985;0.626095;0.054711;70.917;25.2244;215.585;32;0;0
2020-03-09 11:55:34;0.026851;0.0392773;1.07905;0.054711;70.8372;25.2134;226.74;32;0;0
2020-03-09 11:55:35;0.0272976;0.0402877;1.4713;0.054711;70.8788;25.2186;246.989;32;0;0
2020-03-09 11:55:36;0.0265805;0.0385028;0.709834;0.054711;70.9024;25.2184;235.552;32;0;0
2020-03-09 11:55:37;0.0278088;0.0404773;0.920764;0.054711;70.78;25.2143;219.314;32;0;0
2020-03-09 11:55:38;0.0268042;0.0400448;0.683701;0.054711;70.9446;25.2171;228.155;32;0;0
2020-03-09 11:55:39;0.0269026;0.0392212;1.31753;0.054711;70.9035;25.2055;252.168;32;0;0
2020-03-09 11:55:40;0.0267994;0.040439;0.398299;0.382638;70.8948;25.2024;235.088;32;0;0
2020-03-09 11:55:41;0.0267447;0.0391309;0.812843;0.710565;70.8179;25.2142;240.396;32;0;0
2020-03-09 11:55:42;0.0278251;0.0408517;0.727384;0.382638;70.9064;25.2106;243.065;32;0;0
2020-03-09 11:55:43;0.0267284;0.0401675;1.14572;0.054711;70.8609;25.2153;228.68;32;0;0
2020-03-09 11:55:44;0.027554;0.0400858;1.16143;0.054711;70.9681;25.205;232.77;32;0;0
2020-03-09 11:55:45;0.0277068;0.0401135;0.844533;0.054711;70.8276;25.1956;232.903;31.0082;0;0
2020-03-09 11:55:46;0.0271887;0.0410814;0.73137;-0.273216;70.8738;25.2121;232.89;32;0;0
2020-03-09 11:55:48;0.0272085;0.0405019;0.832353;-0.273216;70.7686;25.2081;240.94;32;0;0
2020-03-09 11:55:49;0.0270842;0.040853;0.902848;0.054711;70.7787;25.2108;245.366;32;0;0
2020-03-09 11:55:50;0.0271664;0.0405727;0.650901;-0.601143;70.9888;25.2038;239.654;32;0;0
2020-03-09 11:55:51;0.0272344;0.0405871;0.795159;0.382638;70.8504;25.2098;234.872;32;0;0
2020-03-09 11:55:52;0.0280061;0.0409984;0.64587;0.054711;70.9061;25.2109;236.522;32;0;0
2020-03-09 11:55:53;0.0270044;0.0405079;0.645944;0.054711;70.9129;25.2102;233.765;32;0;0
2020-03-09 11:55:54;0.0279489;0.0412731;0.6884;0.054711;70.9399;25.2179;225.734;32;0;0
2020-03-09 11:55:55;0.027238;0.0405547;0.469742;0.054711;70.8914;25.2149;211.222;32;0;0
2020-03-09 11:55:56;0.0271349;0.0406426;0.95397;-0.273216;70.9624;25.2145;228.875;32;0;0
2020-03-09 11:55:57;0.0271748;0.0416659;0.976095;0.054711;70.9058;25.2066;232.3;31.9921;0;0
2020-03-09 11:55:58;0.0268224;0.0396879;0.893019;0.054711;70.8806;25.2124;233.472;31.0166;0;0
2020-03-09 11:55:59;0.028173;0.0417133;0.850848;-0.273216;70.8238;25.2266;233.644;32.9921;0;0
2020-03-09 11:56:00;0.0269784;0.0402893;0.915809;0.054711;70.8504;25.207;244.338;31.9921;0;0
2020-03-09 11:56:01;0.0276733;0.0409079;0.796156;0.054711;70.893;25.2111;231.071;31.0082;0;0
2020-03-09 11:56:02;0.0269657;0.0404454;0.865514;0.382638;70.9512;25.2197;242.264;32;0;0
2020-03-09 11:56:03;0.0272067;0.0405933;0.683219;-0.601143;70.9984;25.2158;230.751;32;0;0
2020-03-09 11:56:04;0.0267599;0.0402544;0.565053;0.054711;70.8379;25.2092;246.058;31.9921;0;0
2020-03-09 11:56:05;0.0267217;0.0409448;0.747194;0.382638;70.8317;25.2158;232.059;31.0082;0;0
2020-03-09 11:56:06;0.0267682;0.0393487;0.891753;0.382638;70.9256;25.2168;252.837;32;0;0
2020-03-09 11:56:07;0.0276134;0.0418905;0.794001;0.054711;70.8495;25.2176;213.822;32;0;0
2020-03-09 11:56:08;0.0265061;0.0389238;0.927575;-0.273216;70.8997;25.2213;238.245;32;0;0
2020-03-09 11:56:09;0.0269925;0.0402743;0.847509;-0.273216;70.836;25.2242;230.778;32;0;0
2020-03-09 11:56:11;0.0276152;0.039554;0.748296;0.054711;70.9406;25.222;220.487;32;0;0
2020-03-09 11:56:12;0.0270803;0.0407836;0.671132;0.054711;70.8198;25.2173;226.6;32;0;0
2020-03-09 11:56:13;0.0268966;0.0394487;0.844057;0.382638;70.904;25.2214;237.919;32;0;0
2020-03-09 11:56:14;0.0271982;0.0402571;0.989026;0.382638;70.9408;25.2327;229.681;32;0;0
2020-03-09 11:56:15;0.0265953;0.0404584;0.70946;-0.273216;71.0298;25.2192;228.252;32;0;0
2020-03-09 11:56:16;0.0265216;0.0392106;0.547494;0.054711;70.9112;25.228;219.372;32;0;0
2020-03-09 11:56:17;0.0273798;0.040847;0.903209;0.054711;71.0642;25.2222;225.771;32;0;0
2020-03-09 11:56:18;0.0263296;0.0393383;1.07822;0.382638;70.8598;25.2171;234.561;32;0;0
2020-03-09 11:56:19;0.0274262;0.0403146;0.855039;0.054711;70.91;25.2234;235.758;32;0;0
2020-03-09 11:56:20;0.0262383;0.0402014;0.952395;0.054711;70.844;25.2282;234.331;32;0;0
2020-03-09 11:56:21;0.0274208;0.0395433;1.17162;0.382638;70.8641;25.2153;237.559;32;0;0
2020-03-09 11:56:22;0.026677;0.0404664;1.10842;-0.273216;70.8874;25.214;232.225;32;0;0
2020-03-09 11:56:23;0.0265998;0.038691;0.758171;0.054711;70.8996;25.2263;206.484;32;0;0
2020-03-09 11:56:24;0.0273799;0.0401481;0.953303;0.054711;70.764;25.2247;228.936;32;0;0
2020-03-09 11:56:25;0.0265109;0.0398372;1.38048;0.382638;70.9374;25.2272;237.315;32;0;0
2020-03-09 11:56:26;0.026772;0.0395042;1.15681;0.382638;70.9734;25.2272;229.639;32;0;0
2020-03-09 11:56:27;0.0270821;0.0403796;0.715988;-0.273216;70.788;25.2194;231.024;32;0;0
2020-03-09 11:56:28;0.0263217;0.038936;1.12534;0.382638;70.8363;25.2233;204.176;32;0;0
2020-03-09 11:56:29;0.0280107;0.0393298;1.0812;0.382638;70.7534;25.2249;225.742;32;0;0
2020-03-09 11:56:30;0.027066;0.0403623;0.709419;0.054711;70.8885;25.2299;222.155;32.0082;0;0
2020-03-09 11:56:31;0.027594;0.0404766;1.16167;0.054711;70.8377;25.2293;205.824;31.0082;0;0
2020-03-09 11:56:32;0.0264889;0.0390139;0.655524;0.382638;70.8072;25.2221;218.775;32;0;0
2020-03-09 11:56:34;0.0278905;0.0394035;1.26939;-0.601143;70.9073;25.2336;236.18;32;0;0
2020-03-09 11:56:35;0.0265857;0.0399385;1.25097;0.382638;70.8888;25.2324;226.919;32;0;0
2020-03-09 11:56:36;0.0270436;0.0393211;1.07485;0.382638;70.9125;25.2292;223.79;32;0;0
2020-03-09 11:56:37;0.0273342;0.0395766;0.927103;0.054711;70.9812;25.2263;222.284;32;0;0
2020-03-09 11:56:38;0.0269676;0.0398945;0.716329;0.382638;70.9271;25.232;222.803;32;0;0
2020-03-09 11:56:39;0.0273636;0.0385033;1.32492;0.382638;70.9456;25.2306;230.244;31.9921;0;0
2020-03-09 11:56:40;0.0269412;0.0410132;1.31936;0.054711;70.887;25.2212;232.385;31.0082;0;0
2020-03-09 11:56:41;0.0265503;0.0390172;1.28958;0.054711;70.877;25.2345;233.503;32;0;0
2020-03-09 11:56:42;0.0269648;0.040771;1.23036;0.382638;70.9632;25.2291;234.339;32;0;0
2020-03-09 11:56:43;0.0262669;0.0395181;1.23013;0.054711;70.8958;25.2346;235.017;32;0;0
2020-03-09 11:56:44;0.027061;0.0393596;1.32088;-0.273216;70.9222;25.2386;230.719;32;0;0
2020-03-09 11:56:45;0.0267303;0.0406165;1.28828;0.382638;70.7814;25.236;228.583;32;0;0
2020-03-09 11:56:46;0.0269669;0.0392332;1.00364;-0.273216;71.0241;25.2344;214.382;32;0;0
2020-03-09 11:56:47;0.0277355;0.0404087;0.995186;0.382638;70.9063;25.2383;207.446;31.9921;0;0
2020-03-09 11:56:48;0.0268636;0.0405967;1.39732;0.054711;70.8525;25.2377;237.009;31.0082;0;0
2020-03-09 11:56:49;0.0269651;0.0393434;1.11466;-0.273216;70.8478;25.2312;219.174;32;0;0
2020-03-09 11:56:50;0.0272005;0.0406386;1.3292;0.054711;70.7426;25.2322;224.191;32;0;0
2020-03-09 11:56:51;0.0265225;0.0391941;1.50164;0.054711;70.9626;25.2306;246.576;31.9921;0;0
2020-03-09 11:56:52;0.0277617;0.0403101;1.4264;0.054711;71.0698;25.2314;226.645;31.0082;0;0
2020-03-09 11:56:53;0.0266058;0.0398389;0.949652;0.054711;70.888;25.2372;235.84;32;0;0
2020-03-09 11:56:54;0.0275662;0.0401373;1.14667;0.382638;71.0668;25.2385;253.862;32;0;0
2020-03-09 11:56:55;0.0267468;0.0398534;1.23607;0.054711;71.0806;25.2332;230.239;32;0;0
2020-03-09 11:56:56;0.0278017;0.0402067;1.12623;0.054711;71.1065;25.2377;253.482;31.9921;0;0
2020-03-09 11:56:57;0.0269091;0.0412145;0.896399;0.054711;71.1093;25.2421;223.004;31.0082;0;0
2020-03-09 11:56:58;0.0268159;0.0403296;0.992825;0.054711;71.2427;25.2314;233.839;31.9921;0;0
2020-03-09 11:56:59;0.0268516;0.0405194;0.934522;0.054711;71.2812;25.2406;227.968;31.0082;0;0
2020-03-09 11:57:01;0.0273537;0.0411563;1.12783;0.054711;71.1345;25.2387;232.253;32;0;0
2020-03-09 11:57:02;0.0269095;0.0411264;0.506202;0.054711;71.1655;25.2406;207.145;32;0;0
2020-03-09 11:57:03;0.0274872;0.0406421;0.68914;0.382638;71.2667;25.2424;253.529;31.9921;0;0
2020-03-09 11:57:04;0.0273333;0.0416078;0.88105;0.054711;71.2335;25.2537;227.27;31.0166;0;0
2020-03-09 11:57:05;0.0270502;0.0406876;1.05941;-0.273216;71.1541;25.2508;254.233;32.9844;0;0
2020-03-09 11:57:06;0.0272936;0.0418788;0.932898;-0.273216;71.1559;25.2511;222.311;31.0084;0;0
